0,1,2
521264,forrest+gump+1994,4
172861,pather+panchali+1955,5
73222,a+dogs+will+2000,5
60644,help+1965,3
566725,the+man+from+nowhere+2010,4
99645,wicked+city+1987,3
193192,seven+samurai+1954,3
387366,million+dollar+baby+2004,3
326827,metropolis+2001,4
419429,the+visitor+2007,4
44604,scott+walker+30+century+man+2006,4
203758,contempt+1963,4
161199,oblivion+island+haruka+and+the+magic+mirror+2009,4
56835,silent+fall+1994,3
72454,toy+story+3+2010,4
325240,resurrecting+the+champ+2007,4
239453,bloodrayne+the+third+reich+2010,4
529673,diary+of+a+chambermaid+1964,5
211095,my+brother+is+an+only+child+2007,4
73752,the+illusionist+2010,3
420479,nothing+sacred+1937,5
123459,apocalypse+now+1979,4
446752,maleficent+2014,4
584590,princess+mononoke+1997,5
469740,kabluey+2007,2
243965,the+prodigal+1955,3
196173,waking+madison+2011,4
519435,what+maisie+knew+2013,4
253174,stranger+than+paradise+1984,4
548819,the+hobbit+the+desolation+of+smaug+2013,2
113943,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
135703,whos+singin+over+there+1980,3
260115,star+wars+1977,4
153980,help+1965,5
393627,memento+2000,4
462855,bill+burr+im+sorry+you+feel+that+way+2014,3
130040,planet+hulk+2010,4
488771,quicksand+2003,4
155332,the+gods+must+be+crazy+1980,5
317750,the+navigator+1924,4
301843,young+and+innocent+1937,5
457658,the+wing+or+the+thigh+1976,3
445243,an+affair+to+remember+1957,4
541849,walle+2008,4
620292,scarface+1983,4
565229,alice+in+wonderland+1933,5
379136,anchors+aweigh+1945,4
521411,starstruck+2010,3
329382,helvetica+2007,5
15692,day+for+night+1973,5
129539,the+widow+of+saint-pierre+2000,4
195399,trade+2007,4
374744,ida+2013,3
556775,hellhounds+on+my+trail+the+afterlife+of+robert+johnson+2000,4
167604,bleach+the+movie+fade+to+black+2008,4
302275,paraiso+travel+2009,4
401843,tangled+2010,3
293544,the+days+between+2001,3
416868,the+pajama+game+1957,3
293646,despicable+me+2+2013,4
172612,the+beaches+of+agns+2008,3
243025,creature+comforts+1989,5
184766,the+raid+2+2014,3
319546,lust_+caution+2007,4
490605,alice+in+wonderland+1951,4
339902,the+young+poisoners+handbook+1995,3
101791,the+land+before+time+xi+invasion+of+the+tinysauruses+2005,4
166562,rabbit-proof+fence+2002,3
422530,the+marriage+of+maria+braun+1979,5
296289,the+shanghai+gesture+1941,4
236109,long+days+journey+into+night+1962,5
598920,the+grass+harp+1995,4
584232,silent+night_+bloody+night+1972,5
460319,nanking+2007,3
10845,dogtooth+2009,4
405901,beauty+and+the+beast+1946,3
640054,oceans+eleven+1960,3
261654,the+human+condition+ii+road+to+eternity+1959,4
381123,winter+light+1963,5
443413,maurice+1987,4
381780,space+1985,3
582547,sleeping+beauty+1959,3
424026,interstellar+2014,4
220590,goodbye_+mr.+chips+1939,4
145182,eternal+flame+of+gehenna+2011,3
242406,the+place+promised+in+our+early+days+2004,4
594524,a+view+to+a+kill+1985,4
577277,sidewalls+2011,4
595254,emma+1996,4
240761,breaking+the+waves+1996,3
97881,agatha+and+the+storm+2004,3
613949,the+strange+little+cat+2013,3
317003,the+beat+that+my+heart+skipped+2005,3
396512,nights+of+cabiria+1957,4
33065,inception+2010,5
171681,the+imitation+game+2014,4
187038,atonement+2007,4
206649,the+boxtrolls+2014,3
206519,an+autumn+afternoon+1962,3
170858,its+such+a+beautiful+day+2012,3
524047,the+night+of+the+iguana+1964,4
427841,dr.+jekyll+and+mr.+hyde+1941,3
104616,bob+le+flambeur+1956,4
602581,aladdin+1992,5
576599,germany+year+zero+1948,4
488145,x_+y+and+zee+1972,5
97882,oceans+eleven+2001,4
349342,harry+potter+and+the+chamber+of+secrets+2002,4
501626,the+day+the+earth+stood+still+1951,5
83671,the+story+of+dr.+wassell+1944,4
171188,goodbye_+mr.+chips+1939,3
373802,western+union+1941,4
34441,merrily+we+live+1938,3
271364,finding+nemo+2003,4
569872,sacco++vanzetti+1971,5
49325,sunless+1983,4
508870,all+about+my+mother+1999,4
226184,love+me+or+leave+me+1955,4
556546,pavement+slow+century+2002,5
479724,hearts+and+minds+1974,4
462320,barbershop+2002,3
262497,the+night+of+the+iguana+1964,4
549348,les+bonnes+femmes+1960,5
92880,rachel+getting+married+2008,3
186788,hellgate+2011,3
226055,the+edge+of+the+world+1937,4
329962,inception+2010,4
161370,with+great+power+the+stan+lee+story+2010,3
245748,no+end+in+sight+2007,4
325767,the+thin+man+1934,5
415448,sleeping+beauty+1959,4
600283,cycling+with+molire+2013,4
484380,spirited+away+2001,4
558529,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
156185,prince+of+persia+the+sands+of+time+2010,4
391885,the+tenant+1976,3
626702,raging+bull+1980,4
388912,train+of+shadows+1997,4
65173,titanic+1997,3
612562,the+killing+1956,3
472175,the+music+room+1958,3
189944,the+russian+novel+2013,4
558818,adrenaline+drive+1999,3
426994,birdman+of+alcatraz+1962,5
303914,reunion+1989,4
356365,terminator+2+judgment+day+1991,4
179019,dangerous+money+1946,4
639067,the+little+mermaid+1989,3
418157,masculin+fminin+1966,4
380446,john+adams+2008,5
249421,little+fugitive+1953,4
181405,the+curse+of+the+were-rabbit+2005,4
443611,the+hairdressers+husband+1990,4
348098,pay+2+play+democracys+high+stakes+2014,4
357307,batman+begins+2005,4
220574,seven+thieves+1960,3
455148,madam+satan+1930,3
78710,solemn+promise+2009,5
470864,taxi+driver+1976,5
189523,kind+hearts+and+coronets+1949,4
82412,the+hunger+games+mockingjay+-+part+1+2014,4
453554,the+prime+of+miss+jean+brodie+1969,4
606668,from+the+journals+of+jean+seberg+1995,3
372944,the+incredible+shrinking+man+1957,5
431666,the+wrong+trousers+1993,4
53225,insurgent+2015,5
293800,closet+land+1991,4
362824,samsara+2011,5
458709,grave+of+the+fireflies+1988,3
516186,the+golem+how+he+came+into+the+world+1920,4
44786,hotline+2014,4
332540,the+counterfeiters+2007,5
152539,double+dynamite+1951,4
158446,change+of+habit+1969,3
407166,between+your+legs+1999,5
424986,polytechnique+2009,4
204154,the+magnificent+one+1973,3
565328,the+impossible+2012,3
168592,nichts+als+gespenster+2006,4
123566,the+colony+2013,3
616888,red+cliff+part+ii+2009,4
320166,come+and+see+1985,4
338808,head-on+2004,4
387101,sarah+silverman+we+are+miracles+2013,4
517558,october+sky+1999,4
203113,12+angry+men+1997,4
600239,the+caller+2011,4
241878,i+vitelloni+1953,4
586021,real+life+1979,4
600422,the+civil+war+1990,4
441282,scarecrow+1973,5
54356,three+ages+1923,4
99595,romance++cigarettes+2005,3
518303,another+thin+man+1939,4
154332,festival+express+2003,4
474060,the+year+without+a+santa+claus+1974,4
425836,the+hobbit+an+unexpected+journey+2012,4
10853,hotel+rwanda+2004,4
460005,man+facing+southeast+1986,4
529968,the+man+who+knew+too+much+1934,4
405137,a+pool+without+water+1982,3
164155,stalag+luft+1993,5
533910,day+of+wrath+1943,4
500197,hidden+agenda+1990,4
198037,forbidden+planet+1956,4
249016,samurai+spy+1965,3
192957,leaving+las+vegas+1995,3
374873,jonestown+the+life+and+death+of+peoples+temple+2006,4
411285,maleficent+2014,4
112137,pure+luck+1991,2
412756,superbad+2007,4
294312,the+twelve+tasks+of+asterix+1976,4
422516,series+7+the+contenders+2001,D
393143,swing+kids+1993,3
579786,highway+61+1991,4
296046,cross+of+iron+1977,4
432908,raiders+of+the+lost+ark+1981,4
133405,everything+about+mustafa+2004,4
118676,ghost+world+2001,3
71818,the+king+of+kong+2007,3
78742,desperate+living+1977,4
421161,the+central+park+five+2012,5
213306,othello+1965,5
220238,scarface+1983,4
601703,spirited+away+2001,5
343843,the+wings+of+the+dove+1997,3
457080,doctors+wives+1971,4
588072,ivans+childhood+1962,4
446338,the+shawshank+redemption+1994,4
325909,the+black+orchid+1958,3
26780,the+conquest+2011,3
100424,sense+and+sensibility+2008,4
86079,the+fearless+vampire+killers+1967,4
606132,no+mans+land+2001,4
81145,one+flew+over+the+cuckoos+nest+1975,5
521956,you+can+count+on+me+2000,4
512528,let+the+right+one+in+2008,3
78735,chronicle+of+an+escape+2006,3
80815,innocence+2004,5
201245,the+mascot+1933,3
505011,the+last+shark+1981,3
466786,bill+cunningham+new+york+2010,4
640266,mary+and+max+2009,4
118023,come+back_+little+sheba+1952,4
103657,ice+age+2002,4
400094,a+man+for+all+seasons+1966,5
458952,adams+rib+1949,5
417990,inception+2010,5
153526,summer+magic+1963,4
413055,for+all+mankind+1989,3
470361,aliens+1986,5
193392,fantmas+in+the+shadow+of+the+guillotine+1913,3
489295,national+theatre+live+frankenstein+2011,3
347180,layer+cake+2004,3
37454,the+conspiracy+2012,5
131195,the+snows+of+kilimanjaro+2011,3
546250,west+side+story+1961,4
186074,adrift+2009,3
635919,inception+2010,4
483095,the+turin+horse+2011,3
83767,the+red+violin+1998,5
590926,are+you+here+2013,3
5047,20_000+days+on+earth+2014,4
589257,the+princess+of+montpensier+2010,3
501873,blue+velvet+1986,4
201471,chosin+2010,4
624565,iron+man+2008,5
415408,zombies+of+mora+tau+1957,4
509964,inception+2010,4
401182,umberto+d.+1952,3
167745,treasure+island+1950,4
183274,camino+2008,3
558008,the+secret+world+of+arrietty+2010,4
519292,4+little+girls+1997,5
441033,the+invisible+man+1933,4
377607,the+browning+version+1951,3
229630,in+a+dark+place+2006,3
409573,limitless+2011,4
159825,the+equalizer+2014,4
117968,crouching+tiger_+hidden+dragon+2000,4
415146,the+princess+bride+1987,4
159769,follow+me+1972,4
584714,penguins+of+madagascar+2014,3
8203,the+incredibles+2004,4
597287,the+company+2003,4
394790,toy+story+3+2010,5
534982,each+dawn+i+die+1939,4
463490,mary+and+max+2009,4
429340,christiane+f.+1981,3
267414,little+fugitive+1953,4
613109,port+of+shadows+1938,5
541853,detention+2003,4
402078,ai+weiwei+never+sorry+2012,4
630914,escape+to+witch+mountain+1975,2
114665,the+decline+of+western+civilization+part+ii+the+metal+years+1988,3
562999,brave+2012,3
231443,lock_+stock+and+two+smoking+barrels+1998,4
2149,duplicate+1998,4
586728,despicable+me+2010,3
541759,underground+1995,3
214392,electronic+labyrinth+thx+1138+4eb+1967,2
324775,the+gods+must+be+crazy+1980,3
267481,whisper+of+the+heart+1995,2
5862,tatsumi+2011,5
511107,gentlemen+of+fortune+1971,4
544763,two+can+play+that+game+2001,2
217350,the+ballad+of+cable+hogue+1970,4
636572,cowboy+bebop+the+movie+2001,4
30182,philomena+2013,4
418472,the+tulse+luper+suitcases_+part+1+the+moab+story+2003,4
591719,ghostbusters+1984,3
202992,werner+-+gekotzt+wird+spter+2003,3
112770,macgyver+trail+to+doomsday+1994,2
590757,changeling+2008,3
206260,watch+on+the+rhine+1943,4
248121,komedia+malzenska+1994,4
154171,evidence+1995,3
144858,dumbo+1941,4
639839,the+kid+brother+1927,3
503666,germany+year+zero+1948,3
349687,patterns+1956,4
604880,peter+pan+1953,4
44026,the+riot+club+2014,3
365423,muxmuschenstill+2004,4
364054,forrest+gump+1994,4
85064,miss+austen+regrets+2008,4
171630,payday+1973,4
377160,a+single+man+2009,5
109134,becoming+jane+2007,4
67869,the+incredibles+2004,4
584148,mesrine+killer+instinct+2008,4
92442,quiet+city+2007,4
422254,ordet+1955,4
337677,the+count+of+monte+cristo+2002,4
283734,gandhi+1982,4
189989,2001+a+space+odyssey+1968,4
116025,red+doors+2005,4
33354,quatermass+and+the+pit+1967,4
187605,investigation+of+a+citizen+above+suspicion+1970,5
54513,the+perks+of+being+a+wallflower+2012,3
248874,thx+1138+1971,4
442552,the+informer+1935,4
253165,eat+drink+man+woman+1994,4
469850,a+far+off+place+1993,3
48512,the+lion+king+1+2004,2
42175,space+jam+1996,3
599791,priest+2011,3
306660,hiroshima+2005,4
404068,the+grapes+of+wrath+1940,4
456922,sleuth+1972,4
612960,by+dawns+early+light+1990,4
595984,a+fistful+of+dollars+1964,4
123765,tooth+and+nail+2007,3
491956,pulp+fiction+1994,5
176111,simple+simon+2010,4
571531,two+women+1960,4
141754,love+meetings+1965,4
347039,lethal+weapon+1987,4
596517,my+neighbor+totoro+1988,4
270754,still+alice+2014,3
52003,i+am+jesus+2011,3
84528,24+7+twenty+four+seven+1997,4
624324,interstellar+2014,5
577607,my+flesh+and+blood+2003,4
330064,the+meaning+of+life+1983,3
123889,in+bruges+2008,4
370003,the+invisible+man+1933,3
483963,dancer_+texas+pop.+81+1998,2
257470,dog+day+afternoon+1975,4
248782,john+q+2002,4
78609,my+neighbor+totoro+1988,4
217466,in+vandas+room+2001,4
287770,the+child+2005,5
181059,collapse+2009,4
368968,faat+kin+2001,5
586853,confessions+2010,4
193077,gasland+2010,5
337188,my+night+at+mauds+1969,5
248138,moneyball+2011,3
25048,triumph+of+the+will+1935,5
225264,shakespeare+in+love+1998,3
350683,the+matrix+1999,5
39028,the+shawshank+redemption+1994,4
81502,a+separation+2011,5
426220,the+queen+2006,4
244218,wordplay+2006,4
307841,whiplash+2014,4
23835,female+prisoner+701+scorpion+1972,4
133803,casualties+of+war+1989,2
563114,shrek+2+2004,3
210247,the+natural+1984,4
395286,breaking+away+1979,5
207265,the+organizer+1963,4
333701,scorpio+1973,4
269429,fear+and+loathing+in+las+vegas+1998,3
283968,the+last+metro+1980,4
366436,savior+1998,3
21360,just+bea+2004,4
157202,the+man+who+could+cheat+death+1959,4
607982,the+southerner+1945,4
552446,puerta+de+hierro_+el+exilio+de+pern+2013,3
519219,lawrence+of+arabia+1962,3
551404,godzilla+vs.+king+ghidorah+1991,3
7317,i+am+sam+2001,3
560454,the+goddess+of+1967+2000,4
109746,mans+job+2007,3
569447,the+secret+of+nimh+1982,4
336139,the+lord+of+the+rings+the+return+of+the+king+2003,4
363165,army+1944,4
562689,the+desperate+hours+1955,3
606811,superbad+2007,3
634346,never+let+me+go+2010,3
351115,when+we+were+kings+1996,5
5317,mother+2009,4
139737,the+good_+the+bad+and+the+ugly+1966,3
41731,shrek+2001,4
535368,birdy+1984,5
457276,anne+frank+remembered+1995,3
403420,brave+2012,4
200334,amour+2012,3
98801,mysterious+object+at+noon+2000,3
436922,the+dark+knight+2008,4
459088,iria+zeiram+the+animation+1994,3
551005,in+my+skin+2002,4
401496,man+of+the+west+1958,5
418030,the+godfather+1972,5
375589,road+to+perdition+2002,3
114281,blade+runner+1982,5
426505,my+sassy+girl+2001,4
274095,infernal+affairs+2002,4
269418,devils+playground+2002,3
45674,tron+1982,4
56494,texas+carnival+1951,3
316589,rancho+notorious+1952,3
262909,midnight+cowboy+1969,4
524467,princess+mononoke+1997,4
252810,liberal+arts+2012,3
196099,swimming+pool+2003,5
101875,our+hospitality+1923,5
543035,imagine+john+lennon+1988,4
253688,the+fighter+2010,4
561203,se7en+1995,5
152767,how+to+train+your+dragon+2+2014,4
582775,the+women+1939,4
446491,e.t.+the+extra-terrestrial+1982,4
276581,page+miss+glory+1935,3
93881,brazil+1985,4
2856,lucy+2003,3
32831,saving+private+ryan+1998,5
326486,trekkies+1997,4
148968,my+neighbor+totoro+1988,4
159377,the+confessions+of+bernhard+goetz+1987,3
401245,my+avatar+and+me+2010,4
573306,harvie+krumpet+2003,4
499158,assassin+of+the+tsar+1991,3
295305,breakfast+at+tiffanys+1961,3
380024,toy+story+3+2010,5
504303,notes+on+a+scandal+2006,4
397586,julius+caesar+1953,4
597437,aurora+2011,4
67986,westfront+1918+1930,4
481943,a+story+of+floating+weeds+1934,2
504987,oceans+thirteen+2007,4
432479,the+shawshank+redemption+1994,4
256279,captives+1994,4
154234,macario+1960,3
433299,dont+move+2004,5
370219,the+kingdom+ii+1997,5
472613,the+big+boss+1971,3
523688,the+queen+2006,4
203112,ratatouille+2007,4
229283,merry+madagascar+2009,3
409209,little+big+man+1970,3
626874,to+be+takei+2014,3
140079,cape+fear+1991,4
3640,sambizanga+1973,3
389391,earth+2007,3
195904,the+popes+toilet+2007,3
192589,olympia+part+one+festival+of+the+nations+1938,5
165619,the+mummys+shroud+1967,4
296130,raiders+of+the+lost+ark+1981,3
480921,the+idle+class+1921,4
47165,simon+of+the+desert+1965,4
596474,the+flowers+of+st.+francis+1950,4
141284,shakes+the+clown+1991,4
447587,brians+song+1971,4
621263,bloody+sunday+2002,5
228047,double+indemnity+1944,5
269041,a+turtles+tale+2+sammys+escape+from+paradise+2012,5
501646,edmond+2005,4
263633,the+bank+dick+1940,4
419277,hotel+reserve+1944,4
366771,charlie+victor+romeo+2014,3
245315,a+tale+of+two+cities+1935,4
344409,seven+up+1964,4
277113,how+to+train+your+dragon+2+2014,3
60572,the+bad+and+the+beautiful+1952,4
348341,the+wind+rises+2013,4
284655,lost+horizon+1937,4
492705,raiders+of+the+lost+ark+1981,4
574768,and+the+band+played+on+1993,4
521979,the+big+heat+1953,4
546173,tattooed+life+1965,4
108033,auntie+danielle+1990,4
284624,romantics+anonymous+2010,4
533901,swingers+1996,4
497235,high+hopes+1988,5
143333,star+wars+episode+iii+-+revenge+of+the+sith+2005,4
497919,spider-man+3+2007,3
205444,the+four+musketeers+1974,3
88640,dead+reckoning+1947,2
20255,match+point+2005,4
57342,take+my+eyes+2003,4
365652,the+kid+with+a+bike+2011,4
353709,pusher+1996,5
361156,wonderland+1999,3
385,singin+in+the+rain+1952,5
186928,the+hobbit+the+desolation+of+smaug+2013,4
557677,lola+1981,4
120361,you+were+never+lovelier+1942,4
274942,when+harry+met+sally...+1989,4
355503,zero+kelvin+1995,3
105758,the+dark+knight+2008,5
594641,all+that+heaven+allows+1955,4
382788,the+phantom+of+liberty+1974,4
458346,trancers+ii+the+return+of+jack+deth+1991,4
343788,from+russia+with+love+1963,5
332963,the+adventurer+1917,4
218519,in+a+better+world+2010,4
92444,for+heavens+sake+1926,4
75722,fireworks+1997,5
322780,the+memory+of+a+killer+2003,4
148157,alambrista+1977,3
120922,beau+travail+2000,5
562455,the+decline+of+western+civilization+part+ii+the+metal+years+1988,4
166698,beautiful+thing+1996,4
280241,memories+of+murder+2003,4
395468,shadow+of+a+doubt+1943,4
543244,the+matrix+revolutions+2003,3
154339,the+hunchback+of+notre+dame+1939,5
616689,arlington+road+1999,4
44471,army+of+shadows+1969,5
142139,shoppen+2007,3
163541,the+lion+in+winter+1968,5
356872,sex_+love++therapy+2014,3
127345,woman+is+the+future+of+man+2004,4
119415,its+a+great+feeling+1949,3
515448,tampopo+1985,3
432289,dead+mans+walk+1996,4
314247,maria+full+of+grace+2004,4
304111,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
611353,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,5
260047,born+into+brothels+2004,2
205505,black+sheep+1996,5
378571,gonzo+the+life+and+work+of+dr.+hunter+s.+thompson+2008,4
388545,a+muppet+family+christmas+1987,5
315963,three+wise+men+2008,4
425391,waltz+with+bashir+2008,4
2748,helicopter+string+quartet+2005,3
154013,something+of+value+1957,3
170299,kin-dza-dza+1986,5
428805,butch+cassidy+and+the+sundance+kid+1969,5
231327,autopsy+1975,3
4936,les+dames+du+bois+de+boulogne+1945,4
386753,walk+the+line+2005,4
280044,gone+girl+2014,5
401015,the+blue+umbrella+2013,4
232183,longtime+companion+1990,4
27724,coraline+2009,3
386198,sunshine+cleaning+2008,3
566042,ashes+of+time+1994,3
527745,a+summer+in+st.+tropez+1983,2
58022,the+lion+king+1994,4
202439,star+wars+1977,5
314509,treasure+planet+2002,4
64454,you+cant+take+it+with+you+1938,3
546084,the+duel+at+silver+creek+1952,3
473644,goodfellas+1990,4
171277,the+kid+with+a+bike+2011,3
425692,bed++breakfast+2010,4
69125,a+bugs+life+1998,2
97098,mendy+2003,4
80534,live+free+or+die+hard+2007,4
218734,snow+on+tha+bluff+2011,4
398421,true+romance+1993,5
24066,some+folks+call+it+a+sling+blade+1994,4
82377,anna+and+the+king+1999,3
20930,the+cotton+club+1984,4
533164,detroit+rock+city+1999,4
406071,golden+door+2006,4
467088,tumbledown+1988,3
201989,men+in+black+1997,4
638488,the+strange+little+cat+2013,3
427551,caddyshack+1980,1
566721,sunrise+a+song+of+two+humans+1927,4
502981,keeping+mum+2005,3
17694,ong-bak+the+thai+warrior+2003,5
475314,the+grey+fox+1982,4
526449,zorba+the+greek+1964,5
15062,dragon+ball+gt+a+heros+legacy+1997,4
302572,cyrano+de+bergerac+1950,4
